playerLabel,question,answer
威尔·罗布森·埃米利奥·安德拉德,威尔·罗布森·埃米利奥·安德拉德的身高是多少？,177.0
威尔·罗布森·埃米利奥·安德拉德,威尔·罗布森·埃米利奥·安德拉德的性别是什么？,男
Sven Beuckert,Sven Beuckert的出生日期是什么？,1973-12-12
Sven Beuckert,Sven Beuckert来自哪个国家？,德國
Sven Beuckert,Sven Beuckert的性别是什么？,男
沃尔夫冈·德比尔,沃尔夫冈·德比尔的出生日期是什么？,1964-01-02
沃尔夫冈·德比尔,沃尔夫冈·德比尔来自哪个国家？,德國
沃尔夫冈·德比尔,沃尔夫冈·德比尔的身高是多少？,185.0
沃尔夫冈·德比尔,沃尔夫冈·德比尔的性别是什么？,男
李明俊,李明俊的出生日期是什么？,1990-08-16
李明俊,李明俊来自哪个国家？,朝鮮民主主義人民共和國
李明俊,李明俊的身高是多少？,172.0
李明俊,李明俊的性别是什么？,男
Beg Ferati,Beg Ferati的出生日期是什么？,1983-11-10
Beg Ferati,Beg Ferati来自哪个国家？,瑞士
Beg Ferati,Beg Ferati的身高是多少？,188.0
Beg Ferati,Beg Ferati的性别是什么？,男
Beg Ferati,Beg Ferati的出生日期是什么？,1986-11-10
Beg Ferati,Beg Ferati来自哪个国家？,瑞士
Beg Ferati,Beg Ferati的身高是多少？,188.0
Beg Ferati,Beg Ferati的性别是什么？,男
雅斯珀·希勒森,雅斯珀·希勒森的出生日期是什么？,1989-04-22
雅斯珀·希勒森,雅斯珀·希勒森来自哪个国家？,荷兰王国
雅斯珀·希勒森,雅斯珀·希勒森的身高是多少？,187.0
雅斯珀·希勒森,雅斯珀·希勒森的性别是什么？,男
貝格曉斯,貝格曉斯的出生日期是什么？,1991-12-19
貝格曉斯,貝格曉斯来自哪个国家？,荷兰王国
貝格曉斯,貝格曉斯的身高是多少？,180.0
貝格曉斯,貝格曉斯的性别是什么？,男
法盧·迪亞涅,法盧·迪亞涅的出生日期是什么？,1989-08-14
法盧·迪亞涅,法盧·迪亞涅来自哪个国家？,法國
法盧·迪亞涅,法盧·迪亞涅的身高是多少？,185.0
法盧·迪亞涅,法盧·迪亞涅的性别是什么？,男
法盧·迪亞涅,法盧·迪亞涅的出生日期是什么？,1989-08-14
法盧·迪亞涅,法盧·迪亞涅来自哪个国家？,塞内加尔
法盧·迪亞涅,法盧·迪亞涅的身高是多少？,185.0
法盧·迪亞涅,法盧·迪亞涅的性别是什么？,男
Ezequiel Calvente,Ezequiel Calvente的出生日期是什么？,1991-01-12
Ezequiel Calvente,Ezequiel Calvente来自哪个国家？,西班牙
Ezequiel Calvente,Ezequiel Calvente的身高是多少？,168.0
Ezequiel Calvente,Ezequiel Calvente的性别是什么？,男
中田英壽,中田英壽的出生日期是什么？,1977-01-22
中田英壽,中田英壽来自哪个国家？,日本
中田英壽,中田英壽的身高是多少？,175.0
中田英壽,中田英壽的性别是什么？,男
德克·博里赫特,德克·博里赫特的出生日期是什么？,1986-10-16
德克·博里赫特,德克·博里赫特来自哪个国家？,荷兰王国
德克·博里赫特,德克·博里赫特的身高是多少？,187.0
德克·博里赫特,德克·博里赫特的性别是什么？,男
Theo Bos,Theo Bos的出生日期是什么？,1965-10-05
Theo Bos,Theo Bos来自哪个国家？,荷兰王国
Theo Bos,Theo Bos的性别是什么？,男
于贝尔·富尼耶,于贝尔·富尼耶的出生日期是什么？,1967-09-03
于贝尔·富尼耶,于贝尔·富尼耶来自哪个国家？,法國
于贝尔·富尼耶,于贝尔·富尼耶的身高是多少？,183.0
于贝尔·富尼耶,于贝尔·富尼耶的性别是什么？,男
揚·羅森塔爾,揚·羅森塔爾的出生日期是什么？,1986-04-07
揚·羅森塔爾,揚·羅森塔爾来自哪个国家？,德國
揚·羅森塔爾,揚·羅森塔爾的身高是多少？,185.0
揚·羅森塔爾,揚·羅森塔爾的性别是什么？,男
約翰内斯·弗魯姆,約翰内斯·弗魯姆的出生日期是什么？,1987-12-14
約翰内斯·弗魯姆,約翰内斯·弗魯姆来自哪个国家？,德國
約翰内斯·弗魯姆,約翰内斯·弗魯姆的身高是多少？,190.0
約翰内斯·弗魯姆,約翰内斯·弗魯姆的性别是什么？,男
約翰内斯·弗魯姆,約翰内斯·弗魯姆的出生日期是什么？,1987-12-17
約翰内斯·弗魯姆,約翰内斯·弗魯姆来自哪个国家？,德國
約翰内斯·弗魯姆,約翰内斯·弗魯姆的身高是多少？,190.0
約翰内斯·弗魯姆,約翰内斯·弗魯姆的性别是什么？,男
丹尼爾·卡利久里,丹尼爾·卡利久里的出生日期是什么？,1988-01-15
丹尼爾·卡利久里,丹尼爾·卡利久里来自哪个国家？,德國
丹尼爾·卡利久里,丹尼爾·卡利久里的身高是多少？,182.0
丹尼爾·卡利久里,丹尼爾·卡利久里的性别是什么？,男
Pavel Krmaš,Pavel Krmaš的出生日期是什么？,1980-03-03
Pavel Krmaš,Pavel Krmaš来自哪个国家？,捷克
Pavel Krmaš,Pavel Krmaš的身高是多少？,193.0
Pavel Krmaš,Pavel Krmaš的性别是什么？,男
让·费尔南德斯,让·费尔南德斯的出生日期是什么？,1954-10-08
让·费尔南德斯,让·费尔南德斯来自哪个国家？,法國
让·费尔南德斯,让·费尔南德斯的身高是多少？,175.0
让·费尔南德斯,让·费尔南德斯的性别是什么？,男
馬爾科·赫格爾,馬爾科·赫格爾的出生日期是什么？,1989-09-16
馬爾科·赫格爾,馬爾科·赫格爾来自哪个国家？,德國
馬爾科·赫格爾,馬爾科·赫格爾的身高是多少？,186.0
馬爾科·赫格爾,馬爾科·赫格爾的性别是什么？,男
Sallieu Bundu,Sallieu Bundu的出生日期是什么？,1984-01-01
Sallieu Bundu,Sallieu Bundu来自哪个国家？,塞拉利昂
Sallieu Bundu,Sallieu Bundu的身高是多少？,183.0
Sallieu Bundu,Sallieu Bundu的性别是什么？,男
安東列迪,安東列迪的出生日期是什么？,1961-08-19
安東列迪,安東列迪来自哪个国家？,法國
安東列迪,安東列迪的身高是多少？,164.0
安東列迪,安東列迪的性别是什么？,男
迈克尔·欧文,迈克尔·欧文的出生日期是什么？,1979-12-14
迈克尔·欧文,迈克尔·欧文来自哪个国家？,英国
迈克尔·欧文,迈克尔·欧文的身高是多少？,172.0
迈克尔·欧文,迈克尔·欧文的性别是什么？,男
托比·阿尔德韦雷尔德,托比·阿尔德韦雷尔德的出生日期是什么？,1989-03-02
托比·阿尔德韦雷尔德,托比·阿尔德韦雷尔德来自哪个国家？,比利時
托比·阿尔德韦雷尔德,托比·阿尔德韦雷尔德的身高是多少？,187.0
托比·阿尔德韦雷尔德,托比·阿尔德韦雷尔德的性别是什么？,男
艾倫·卡薩諾瓦,艾倫·卡薩諾瓦的出生日期是什么？,1961-09-18
艾倫·卡薩諾瓦,艾倫·卡薩諾瓦来自哪个国家？,法國
艾倫·卡薩諾瓦,艾倫·卡薩諾瓦的身高是多少？,179.0
艾倫·卡薩諾瓦,艾倫·卡薩諾瓦的性别是什么？,男
維加·埃根·赫登斯塔德,維加·埃根·赫登斯塔德的出生日期是什么？,1991-06-26
維加·埃根·赫登斯塔德,維加·埃根·赫登斯塔德来自哪个国家？,挪威
維加·埃根·赫登斯塔德,維加·埃根·赫登斯塔德的身高是多少？,178.0
維加·埃根·赫登斯塔德,維加·埃根·赫登斯塔德的性别是什么？,男
Lee Baxter,Lee Baxter的出生日期是什么？,1976-06-17
Lee Baxter,Lee Baxter来自哪个国家？,瑞典
Lee Baxter,Lee Baxter的身高是多少？,187.0
Lee Baxter,Lee Baxter的性别是什么？,男
曼島警察,曼島警察的出生日期是什么？,1981-10-23
曼島警察,曼島警察来自哪个国家？,加拿大
曼島警察,曼島警察的身高是多少？,186.0
曼島警察,曼島警察的性别是什么？,男
埃里克·延德里舍克,埃里克·延德里舍克的出生日期是什么？,1986-10-26
埃里克·延德里舍克,埃里克·延德里舍克来自哪个国家？,斯洛伐克
埃里克·延德里舍克,埃里克·延德里舍克的身高是多少？,170.0
埃里克·延德里舍克,埃里克·延德里舍克的性别是什么？,男
Tobias Sana,Tobias Sana的出生日期是什么？,1989-07-11
Tobias Sana,Tobias Sana来自哪个国家？,瑞典
Tobias Sana,Tobias Sana的身高是多少？,173.0
Tobias Sana,Tobias Sana的性别是什么？,男
马尔科·特拉齐诺,马尔科·特拉齐诺的出生日期是什么？,1991-04-15
马尔科·特拉齐诺,马尔科·特拉齐诺来自哪个国家？,意大利
马尔科·特拉齐诺,马尔科·特拉齐诺的身高是多少？,176.0
马尔科·特拉齐诺,马尔科·特拉齐诺的性别是什么？,男
马尔科·特拉齐诺,马尔科·特拉齐诺的出生日期是什么？,1991-04-15
马尔科·特拉齐诺,马尔科·特拉齐诺来自哪个国家？,德國
马尔科·特拉齐诺,马尔科·特拉齐诺的身高是多少？,176.0
马尔科·特拉齐诺,马尔科·特拉齐诺的性别是什么？,男
罗布·弗里恩德,罗布·弗里恩德的出生日期是什么？,1981-01-23
罗布·弗里恩德,罗布·弗里恩德来自哪个国家？,加拿大
罗布·弗里恩德,罗布·弗里恩德的身高是多少？,195.0
罗布·弗里恩德,罗布·弗里恩德的性别是什么？,男
塞巴斯蒂安·弗莱斯,塞巴斯蒂安·弗莱斯的出生日期是什么？,1985-04-23
塞巴斯蒂安·弗莱斯,塞巴斯蒂安·弗莱斯来自哪个国家？,德國
塞巴斯蒂安·弗莱斯,塞巴斯蒂安·弗莱斯的身高是多少？,190.0
塞巴斯蒂安·弗莱斯,塞巴斯蒂安·弗莱斯的性别是什么？,男
加坦·邦格,加坦·邦格的出生日期是什么？,1988-04-25
加坦·邦格,加坦·邦格来自哪个国家？,法國
加坦·邦格,加坦·邦格的身高是多少？,187.0
加坦·邦格,加坦·邦格的性别是什么？,男
加坦·邦格,加坦·邦格的出生日期是什么？,1988-04-25
加坦·邦格,加坦·邦格来自哪个国家？,喀麦隆
加坦·邦格,加坦·邦格的身高是多少？,187.0
加坦·邦格,加坦·邦格的性别是什么？,男
图拉尼·塞雷罗,图拉尼·塞雷罗的出生日期是什么？,1990-04-11
图拉尼·塞雷罗,图拉尼·塞雷罗来自哪个国家？,南非
图拉尼·塞雷罗,图拉尼·塞雷罗的身高是多少？,172.0
图拉尼·塞雷罗,图拉尼·塞雷罗的性别是什么？,男
安東尼·拿泰歷,安東尼·拿泰歷的出生日期是什么？,1984-10-03
安東尼·拿泰歷,安東尼·拿泰歷来自哪个国家？,法國
安東尼·拿泰歷,安東尼·拿泰歷的身高是多少？,184.0
安東尼·拿泰歷,安東尼·拿泰歷的性别是什么？,男
佩爾,佩爾的出生日期是什么？,1961-09-02
佩爾,佩爾来自哪个国家？,法國
佩爾,佩爾的身高是多少？,178.0
佩爾,佩爾的性别是什么？,男
克里斯蒂安·古尔屈夫,克里斯蒂安·古尔屈夫的出生日期是什么？,1955-04-05
克里斯蒂安·古尔屈夫,克里斯蒂安·古尔屈夫来自哪个国家？,法國
克里斯蒂安·古尔屈夫,克里斯蒂安·古尔屈夫的性别是什么？,男
肯内特·韦尔梅尔,肯内特·韦尔梅尔的出生日期是什么？,1986-01-10
肯内特·韦尔梅尔,肯内特·韦尔梅尔来自哪个国家？,荷兰王国
肯内特·韦尔梅尔,肯内特·韦尔梅尔的身高是多少？,182.0
肯内特·韦尔梅尔,肯内特·韦尔梅尔的性别是什么？,男
Lorenzo Ebecilio,Lorenzo Ebecilio的出生日期是什么？,1991-09-24
Lorenzo Ebecilio,Lorenzo Ebecilio来自哪个国家？,荷兰王国
Lorenzo Ebecilio,Lorenzo Ebecilio的身高是多少？,177.0
Lorenzo Ebecilio,Lorenzo Ebecilio的性别是什么？,男
戴利·布林德,戴利·布林德的出生日期是什么？,1990-03-09
戴利·布林德,戴利·布林德来自哪个国家？,荷兰王国
戴利·布林德,戴利·布林德的身高是多少？,180.0
戴利·布林德,戴利·布林德的性别是什么？,男
格雷高里·普热尔,格雷高里·普热尔的出生日期是什么？,1980-01-25
格雷高里·普热尔,格雷高里·普热尔来自哪个国家？,法國
格雷高里·普热尔,格雷高里·普热尔的身高是多少？,183.0
格雷高里·普热尔,格雷高里·普热尔的性别是什么？,男
尼克拉斯·莫伊桑德,尼克拉斯·莫伊桑德的出生日期是什么？,1985-09-29
尼克拉斯·莫伊桑德,尼克拉斯·莫伊桑德来自哪个国家？,芬蘭
尼克拉斯·莫伊桑德,尼克拉斯·莫伊桑德的身高是多少？,183.0
尼克拉斯·莫伊桑德,尼克拉斯·莫伊桑德的性别是什么？,男
尼古拉·保爾臣,尼古拉·保爾臣的出生日期是什么？,1992-02-16
尼古拉·保爾臣,尼古拉·保爾臣来自哪个国家？,丹麥王國
尼古拉·保爾臣,尼古拉·保爾臣的身高是多少？,185.0
尼古拉·保爾臣,尼古拉·保爾臣的性别是什么？,男
埃利·博普,埃利·博普的出生日期是什么？,1955-03-17
埃利·博普,埃利·博普来自哪个国家？,法國
埃利·博普,埃利·博普的身高是多少？,184.0
埃利·博普,埃利·博普的性别是什么？,男
科爾貝恩·西格索森,科爾貝恩·西格索森的出生日期是什么？,1990-03-14
科爾貝恩·西格索森,科爾貝恩·西格索森来自哪个国家？,冰島
科爾貝恩·西格索森,科爾貝恩·西格索森的身高是多少？,186.0
科爾貝恩·西格索森,科爾貝恩·西格索森的性别是什么？,男
何塞·賽斯,何塞·賽斯的出生日期是什么？,1982-05-07
何塞·賽斯,何塞·賽斯来自哪个国家？,西班牙
何塞·賽斯,何塞·賽斯的身高是多少？,170.0
何塞·賽斯,何塞·賽斯的性别是什么？,男
何塞·賽斯,何塞·賽斯的出生日期是什么？,1982-05-07
何塞·賽斯,何塞·賽斯来自哪个国家？,法國
何塞·賽斯,何塞·賽斯的身高是多少？,170.0
何塞·賽斯,何塞·賽斯的性别是什么？,男
Mats Rits,Mats Rits的出生日期是什么？,1993-07-18
Mats Rits,Mats Rits来自哪个国家？,比利時
Mats Rits,Mats Rits的身高是多少？,180.0
Mats Rits,Mats Rits的性别是什么？,男
Oleksandr Horyainov,Oleksandr Horyainov的出生日期是什么？,1975-06-29
Oleksandr Horyainov,Oleksandr Horyainov来自哪个国家？,烏克蘭
Oleksandr Horyainov,Oleksandr Horyainov的身高是多少？,184.0
Oleksandr Horyainov,Oleksandr Horyainov的性别是什么？,男
布拉克·耶尔马兹,布拉克·耶尔马兹的出生日期是什么？,1985-07-15
布拉克·耶尔马兹,布拉克·耶尔马兹来自哪个国家？,土耳其
布拉克·耶尔马兹,布拉克·耶尔马兹的身高是多少？,188.0
布拉克·耶尔马兹,布拉克·耶尔马兹的性别是什么？,男
埃莱·西索科,埃莱·西索科的出生日期是什么？,1987-09-15
埃莱·西索科,埃莱·西索科来自哪个国家？,法國
埃莱·西索科,埃莱·西索科的身高是多少？,182.0
埃莱·西索科,埃莱·西索科的性别是什么？,男
埃莱·西索科,埃莱·西索科的出生日期是什么？,1987-09-15
埃莱·西索科,埃莱·西索科来自哪个国家？,塞内加尔
埃莱·西索科,埃莱·西索科的身高是多少？,182.0
埃莱·西索科,埃莱·西索科的性别是什么？,男
阿德里安·拉比奥,阿德里安·拉比奥的出生日期是什么？,1995-04-03
阿德里安·拉比奥,阿德里安·拉比奥来自哪个国家？,法國
阿德里安·拉比奥,阿德里安·拉比奥的身高是多少？,191.0
阿德里安·拉比奥,阿德里安·拉比奥的性别是什么？,男
奥勒·居纳尔·索尔斯克亚,奥勒·居纳尔·索尔斯克亚的出生日期是什么？,1973-02-26
奥勒·居纳尔·索尔斯克亚,奥勒·居纳尔·索尔斯克亚来自哪个国家？,挪威
奥勒·居纳尔·索尔斯克亚,奥勒·居纳尔·索尔斯克亚的身高是多少？,179.0
奥勒·居纳尔·索尔斯克亚,奥勒·居纳尔·索尔斯克亚的性别是什么？,男
湯馬士·恩斯,湯馬士·恩斯的出生日期是什么？,1992-01-30
湯馬士·恩斯,湯馬士·恩斯来自哪个国家？,英国
湯馬士·恩斯,湯馬士·恩斯的身高是多少？,178.0
湯馬士·恩斯,湯馬士·恩斯的性别是什么？,男
丹尼·古爾沙,丹尼·古爾沙的出生日期是什么？,1980-08-17
丹尼·古爾沙,丹尼·古爾沙来自哪个国家？,西班牙
丹尼·古爾沙,丹尼·古爾沙的身高是多少？,180.0
丹尼·古爾沙,丹尼·古爾沙的性别是什么？,男
马默·比莱姆·迪乌夫,马默·比莱姆·迪乌夫的出生日期是什么？,1987-12-16
马默·比莱姆·迪乌夫,马默·比莱姆·迪乌夫来自哪个国家？,塞内加尔
马默·比莱姆·迪乌夫,马默·比莱姆·迪乌夫的身高是多少？,185.0
马默·比莱姆·迪乌夫,马默·比莱姆·迪乌夫的性别是什么？,男
阿當·米拿,阿當·米拿的出生日期是什么？,1982-02-19
阿當·米拿,阿當·米拿来自哪个国家？,英国
阿當·米拿,阿當·米拿的性别是什么？,男
Alan Julian,Alan Julian的出生日期是什么？,1983-03-11
Alan Julian,Alan Julian来自哪个国家？,英国
Alan Julian,Alan Julian的性别是什么？,男
卡爾·亨利,卡爾·亨利的出生日期是什么？,1982-11-26
卡爾·亨利,卡爾·亨利来自哪个国家？,英国
卡爾·亨利,卡爾·亨利的身高是多少？,183.0
卡爾·亨利,卡爾·亨利的性别是什么？,男
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多的出生日期是什么？,1986-09-28
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多来自哪个国家？,西班牙
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多的身高是多少？,172.0
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多的性别是什么？,男
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多的出生日期是什么？,1986-09-28
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多来自哪个国家？,墨西哥
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多的身高是多少？,172.0
安德烈斯·瓜尔达多,安德烈斯·瓜尔达多的性别是什么？,男
維辛迪·古艾達,維辛迪·古艾達的出生日期是什么？,1987-01-10
維辛迪·古艾達,維辛迪·古艾達来自哪个国家？,西班牙
維辛迪·古艾達,維辛迪·古艾達的身高是多少？,191.0
維辛迪·古艾達,維辛迪·古艾達的性别是什么？,男
胡安·贝尔纳特,胡安·贝尔纳特的出生日期是什么？,1993-03-01
胡安·贝尔纳特,胡安·贝尔纳特来自哪个国家？,西班牙
胡安·贝尔纳特,胡安·贝尔纳特的身高是多少？,172.0
胡安·贝尔纳特,胡安·贝尔纳特的性别是什么？,男
丹尼尔·帕雷霍,丹尼尔·帕雷霍的出生日期是什么？,1989-04-16
丹尼尔·帕雷霍,丹尼尔·帕雷霍来自哪个国家？,西班牙
丹尼尔·帕雷霍,丹尼尔·帕雷霍的身高是多少？,182.0
丹尼尔·帕雷霍,丹尼尔·帕雷霍的性别是什么？,男
埃沃·巴内加,埃沃·巴内加的出生日期是什么？,1988-06-29
埃沃·巴内加,埃沃·巴内加来自哪个国家？,阿根廷
埃沃·巴内加,埃沃·巴内加的身高是多少？,174.0
埃沃·巴内加,埃沃·巴内加的性别是什么？,男
塞尔希奥·卡纳莱斯,塞尔希奥·卡纳莱斯的出生日期是什么？,1991-02-16
塞尔希奥·卡纳莱斯,塞尔希奥·卡纳莱斯来自哪个国家？,日本
塞尔希奥·卡纳莱斯,塞尔希奥·卡纳莱斯的身高是多少？,180.0
塞尔希奥·卡纳莱斯,塞尔希奥·卡纳莱斯的性别是什么？,男
奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔,奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔的出生日期是什么？,1991-09-09
奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔,奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔来自哪个国家？,巴西
奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔,奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔的身高是多少？,179.0
奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔,奥斯卡·多斯桑托斯·埃姆博阿巴·儒尼奥尔的性别是什么？,男
莫里斯·库克,莫里斯·库克的出生日期是什么？,1931-12-10
莫里斯·库克,莫里斯·库克来自哪个国家？,英国
莫里斯·库克,莫里斯·库克的性别是什么？,男
弗朗切斯科·托蒂,弗朗切斯科·托蒂的出生日期是什么？,1976-09-27
弗朗切斯科·托蒂,弗朗切斯科·托蒂来自哪个国家？,意大利
弗朗切斯科·托蒂,弗朗切斯科·托蒂的身高是多少？,180.0
弗朗切斯科·托蒂,弗朗切斯科·托蒂的性别是什么？,男
阿兰·扎戈耶夫,阿兰·扎戈耶夫的出生日期是什么？,1990-06-17
阿兰·扎戈耶夫,阿兰·扎戈耶夫来自哪个国家？,俄罗斯
阿兰·扎戈耶夫,阿兰·扎戈耶夫的身高是多少？,179.0
阿兰·扎戈耶夫,阿兰·扎戈耶夫的性别是什么？,男
Kurt Sommerlatt,Kurt Sommerlatt的出生日期是什么？,1928-12-25
Kurt Sommerlatt,Kurt Sommerlatt来自哪个国家？,德國
Kurt Sommerlatt,Kurt Sommerlatt的性别是什么？,男
弗里茨·瓦尔特,弗里茨·瓦尔特的出生日期是什么？,1920-10-31
弗里茨·瓦尔特,弗里茨·瓦尔特来自哪个国家？,德國
弗里茨·瓦尔特,弗里茨·瓦尔特的身高是多少？,175.0
弗里茨·瓦尔特,弗里茨·瓦尔特的性别是什么？,男
Alan Foggon,Alan Foggon的出生日期是什么？,1950-02-23
Alan Foggon,Alan Foggon来自哪个国家？,英国
Alan Foggon,Alan Foggon的性别是什么？,男
Francisco Frione,Francisco Frione的出生日期是什么？,1912-07-21
Francisco Frione,Francisco Frione来自哪个国家？,烏拉圭
Francisco Frione,Francisco Frione的性别是什么？,男
Francisco Frione,Francisco Frione的出生日期是什么？,1912-07-21
Francisco Frione,Francisco Frione来自哪个国家？,意大利王國
Francisco Frione,Francisco Frione的性别是什么？,男
Jānis Skredelis,Jānis Skredelis的出生日期是什么？,1939-12-29
Jānis Skredelis,Jānis Skredelis来自哪个国家？,拉脫維亞
Jānis Skredelis,Jānis Skredelis的性别是什么？,男
Jānis Skredelis,Jānis Skredelis的出生日期是什么？,1939-12-29
Jānis Skredelis,Jānis Skredelis来自哪个国家？,蘇聯
Jānis Skredelis,Jānis Skredelis的性别是什么？,男
加埃塔諾·莫納凱洛,加埃塔諾·莫納凱洛的出生日期是什么？,1994-03-03
加埃塔諾·莫納凱洛,加埃塔諾·莫納凱洛来自哪个国家？,意大利
加埃塔諾·莫納凱洛,加埃塔諾·莫納凱洛的身高是多少？,184.0
加埃塔諾·莫納凱洛,加埃塔諾·莫納凱洛的性别是什么？,男
Natalia Zinchenko,Natalia Zinchenko的出生日期是什么？,1979-10-03
Natalia Zinchenko,Natalia Zinchenko来自哪个国家？,烏克蘭
Natalia Zinchenko,Natalia Zinchenko的身高是多少？,1.76
Natalia Zinchenko,Natalia Zinchenko的性别是什么？,女
Raúl Banfi,Raúl Banfi的出生日期是什么？,1914-11-14
Raúl Banfi,Raúl Banfi来自哪个国家？,烏拉圭
Raúl Banfi,Raúl Banfi的性别是什么？,男
安德魯·納伯特,安德魯·納伯特的出生日期是什么？,1992-12-17
安德魯·納伯特,安德魯·納伯特来自哪个国家？,澳大利亚
安德魯·納伯特,安德魯·納伯特的性别是什么？,男
連斯頓,連斯頓的出生日期是什么？,1968-11-06
連斯頓,連斯頓来自哪个国家？,荷兰王国
連斯頓,連斯頓的身高是多少？,178.0
連斯頓,連斯頓的性别是什么？,男
路易斯·理喬,路易斯·理喬的出生日期是什么？,1927-09-28
路易斯·理喬,路易斯·理喬来自哪个国家？,烏拉圭
路易斯·理喬,路易斯·理喬的性别是什么？,男
Ufuk Budak,Ufuk Budak的出生日期是什么？,1990-05-26
Ufuk Budak,Ufuk Budak来自哪个国家？,土耳其
Ufuk Budak,Ufuk Budak的身高是多少？,1.8
Ufuk Budak,Ufuk Budak的性别是什么？,男
Ufuk Budak,Ufuk Budak的出生日期是什么？,1990-05-26
Ufuk Budak,Ufuk Budak来自哪个国家？,德國
Ufuk Budak,Ufuk Budak的身高是多少？,1.8
Ufuk Budak,Ufuk Budak的性别是什么？,男
Ufuk Budak,Ufuk Budak的出生日期是什么？,1990-05-26
Ufuk Budak,Ufuk Budak来自哪个国家？,阿塞拜疆
Ufuk Budak,Ufuk Budak的身高是多少？,1.8
Ufuk Budak,Ufuk Budak的性别是什么？,男
奧斯卡·米格茲,奧斯卡·米格茲的出生日期是什么？,1927-12-05
奧斯卡·米格茲,奧斯卡·米格茲来自哪个国家？,烏拉圭
奧斯卡·米格茲,奧斯卡·米格茲的身高是多少？,176.0
奧斯卡·米格茲,奧斯卡·米格茲的性别是什么？,男
Obi Metzger,Obi Metzger的出生日期是什么？,1987-09-19
Obi Metzger,Obi Metzger来自哪个国家？,塞拉利昂
Obi Metzger,Obi Metzger的性别是什么？,男
Gunnar Þór Gunnarsson,Gunnar Þór Gunnarsson的出生日期是什么？,1985-10-04
Gunnar Þór Gunnarsson,Gunnar Þór Gunnarsson来自哪个国家？,冰島
Gunnar Þór Gunnarsson,Gunnar Þór Gunnarsson的性别是什么？,男
Pavel Mochalin,Pavel Mochalin的出生日期是什么？,1989-01-16
Pavel Mochalin,Pavel Mochalin来自哪个国家？,俄罗斯
Pavel Mochalin,Pavel Mochalin的身高是多少？,185.0
Pavel Mochalin,Pavel Mochalin的性别是什么？,男
Mohamed Youssouf,Mohamed Youssouf的出生日期是什么？,1988-03-26
Mohamed Youssouf,Mohamed Youssouf来自哪个国家？,法國
Mohamed Youssouf,Mohamed Youssouf的身高是多少？,169.0
Mohamed Youssouf,Mohamed Youssouf的性别是什么？,男
Rob Reekers,Rob Reekers的出生日期是什么？,1966-05-07
Rob Reekers,Rob Reekers来自哪个国家？,荷兰王国
Rob Reekers,Rob Reekers的身高是多少？,188.0
Rob Reekers,Rob Reekers的性别是什么？,男
Ruslan Lyubarskyi,Ruslan Lyubarskyi的出生日期是什么？,1973-09-29
Ruslan Lyubarskyi,Ruslan Lyubarskyi来自哪个国家？,烏克蘭
Ruslan Lyubarskyi,Ruslan Lyubarskyi的身高是多少？,180.0
Ruslan Lyubarskyi,Ruslan Lyubarskyi的性别是什么？,男
Mouritala Ogunbiyi,Mouritala Ogunbiyi的出生日期是什么？,1982-10-10
Mouritala Ogunbiyi,Mouritala Ogunbiyi来自哪个国家？,貝南
Mouritala Ogunbiyi,Mouritala Ogunbiyi的身高是多少？,174.0
Mouritala Ogunbiyi,Mouritala Ogunbiyi的性别是什么？,男
Hans Mulder,Hans Mulder的出生日期是什么？,1987-04-27
Hans Mulder,Hans Mulder来自哪个国家？,荷兰王国
Hans Mulder,Hans Mulder的身高是多少？,180.0
Hans Mulder,Hans Mulder的性别是什么？,男
比约恩·林德曼,比约恩·林德曼的出生日期是什么？,1984-01-23
比约恩·林德曼,比约恩·林德曼来自哪个国家？,德國
比约恩·林德曼,比约恩·林德曼的性别是什么？,男
Omar Arellano Nuño,Omar Arellano Nuño的出生日期是什么？,1967-05-29
Omar Arellano Nuño,Omar Arellano Nuño来自哪个国家？,墨西哥
Omar Arellano Nuño,Omar Arellano Nuño的身高是多少？,179.0
Omar Arellano Nuño,Omar Arellano Nuño的性别是什么？,男
Lavard Evans,Lavard Evans的出生日期是什么？,1975-03-30
Lavard Evans,Lavard Evans来自哪个国家？,英国
Lavard Evans,Lavard Evans的性别是什么？,男
Volodymyr Shekhovtsov,Volodymyr Shekhovtsov的出生日期是什么？,1963-12-03
Volodymyr Shekhovtsov,Volodymyr Shekhovtsov来自哪个国家？,烏克蘭
Volodymyr Shekhovtsov,Volodymyr Shekhovtsov的性别是什么？,男
Volodymyr Shekhovtsov,Volodymyr Shekhovtsov的出生日期是什么？,1963-12-03
