playerLabel,birthDate,countryLabel,height,sexLabel
Mihai Tararache,1977-10-25T00:00:00Z,羅馬尼亞,180,男
Giulia Momoli,1981-08-30T00:00:00Z,意大利,183,女
Serhiy Danylovskyi,1981-08-20T00:00:00Z,烏克蘭,,男
Gianluca Luppi,1966-08-23T00:00:00Z,意大利,181,男
鲁道夫·杜波,1953-09-11T00:00:00Z,智利,177,男
Jonas Brignoni Dos Santos,1983-07-04T00:00:00Z,巴西,,男
Richard Zajac,1976-08-16T00:00:00Z,斯洛伐克,,男
Christian Hochstätter,1963-10-19T00:00:00Z,德國,,男
约瑟夫·戈舍尔,1916-09-11T00:00:00Z,德國,,男
Martin Vyskočil,1982-09-15T00:00:00Z,捷克,180,男
Barry Hulshoff,1946-09-30T00:00:00Z,荷兰王国,,男
Mário Bicák,1979-10-21T00:00:00Z,斯洛伐克,175,男
Alessandro Abbondanza,1949-01-08T00:00:00Z,意大利,172,男
Yoann de Boer,1982-01-27T00:00:00Z,法國,185,男
趙廣來,1954-03-19T00:00:00Z,大韩民国,171,男
李乙容,1975-09-08T00:00:00Z,大韩民国,176,男
卡博雷,1980-02-19T00:00:00Z,巴西,187,男
托马什·库什恰克,1982-03-20T00:00:00Z,波蘭,191,男
安德森·路易斯·迪·阿布努·奧利維拉,1988-04-13T00:00:00Z,巴西,176,男
克拉伦斯·西多夫,1976-04-01T00:00:00Z,荷兰王国,176,男
路易·萨哈,1978-08-08T00:00:00Z,法國,185,男
科斯明·奥勒罗尤,1969-06-10T00:00:00Z,羅馬尼亞,187,男
斯古,1983-10-23T00:00:00Z,羅馬尼亞,177,男
Chung Kyung-ho,1980-05-22T00:00:00Z,大韩民国,179,男
咸興哲,1930-11-17T00:00:00Z,大韩民国,,男
拉萨纳·迪亚拉,1985-03-10T00:00:00Z,法國,173,男
André Bahia,1983-11-24T00:00:00Z,巴西,182,男
安德雷·阿尤,1989-12-17T00:00:00Z,迦納,176,男
安德雷·阿尤,1989-12-17T00:00:00Z,法國,176,男
豪爾赫·奧爾金,1952-05-17T00:00:00Z,阿根廷,177,男
埃德溫,1970-05-07T00:00:00Z,荷兰王国,191,男
安东尼·西比尔斯基,1974-08-05T00:00:00Z,法國,188,男
谢尔盖·克里维茨,1986-06-08T00:00:00Z,白俄羅斯,177,男
祖些·辛特,1980-07-17T00:00:00Z,阿根廷,183,男
安德烈·伯格多尔莫,1971-10-13T00:00:00Z,挪威,187,男
André Bistram,1962-03-25T00:00:00Z,德國,,男
Ismael Falcón,1984-04-24T00:00:00Z,西班牙,183,男
Ismael Falcón,1985-04-24T00:00:00Z,西班牙,183,男
巴列圖,1985-07-12T00:00:00Z,巴西,171,男
安德雷·比凯伊,1985-01-08T00:00:00Z,喀麦隆,182,男
Tebaldo Bigliardi,1963-02-05T00:00:00Z,意大利,182,男
拉賈·納因戈蘭,1988-05-04T00:00:00Z,比利時,178,男
科尼利厄斯·斯圖爾特,1989-07-19T00:00:00Z,圣文森特和格林纳丁斯,,男
科尼利厄斯·斯圖爾特,1989-10-07T00:00:00Z,圣文森特和格林纳丁斯,,男
Geoffrey Tréand,1986-01-16T00:00:00Z,法國,178,男
Hans-Dieter Krampe,1937-01-06T00:00:00Z,德國,,男
Hans-Dieter Krampe,1937-01-06T00:00:00Z,東德,,男
安德烈·布赖滕赖特,1973-10-02T00:00:00Z,德國,182,男
Emily Zurrer,1987-07-12T00:00:00Z,加拿大,1.77,女
Djamel Tlemçani,1955-04-16T00:00:00Z,阿爾及利亞,177,男
Martin Aldridge,1974-12-06T00:00:00Z,英国,,男
德揚·米洛瓦諾維奇,1984-01-21T00:00:00Z,塞爾維亞,180,男
德揚·米洛瓦諾維奇,1984-01-21T00:00:00Z,塞尔维亚与蒙特内哥罗,180,男
德揚·米洛瓦諾維奇,1984-01-21T00:00:00Z,南斯拉夫社会主义联邦共和国,180,男
索菲娅·隆格伦,1982-09-20T00:00:00Z,瑞典,172,女
Walter Olivera,1952-08-16T00:00:00Z,烏拉圭,184,男
André Burkhard,1950-11-06T00:00:00Z,法國,,男
Josep Escolà,1914-08-28T00:00:00Z,西班牙,,男
Eddie Lowe,1925-07-11T00:00:00Z,英国,181,男
Eddie Lowe,1925-07-11T00:00:00Z,大不列颠及爱尔兰联合王国,181,男
卡洛斯·穆尼奥斯,1962-09-08T00:00:00Z,墨西哥,183,男
Wisam El Abdy,1979-04-02T00:00:00Z,突尼西亞,186,男
安德烈·卡斯特罗,1988-04-02T00:00:00Z,葡萄牙,180,男
胡安·阿森西,1949-09-23T00:00:00Z,西班牙,178,男
Lars Iver Strand,1983-05-07T00:00:00Z,挪威,178,男
安德烈·乔达,1938-02-20T00:00:00Z,法國,,男
Mesut Çaytemel,1984-04-24T00:00:00Z,土耳其,,男
Gunnar Gíslason,1961-01-04T00:00:00Z,冰島,,男
Nathan Eccleston,1990-12-30T00:00:00Z,英国,178,男
Raffaele Di Fusco,1961-10-06T00:00:00Z,意大利,180,男
Hedda Strand Gardsjord,1982-06-28T00:00:00Z,挪威,1.64,女
卡爾德龍,1960-02-07T00:00:00Z,阿根廷,180,男
达里奥,1946-03-04T00:00:00Z,巴西,,男
阿蒂略·德马里亚,1909-03-19T00:00:00Z,阿根廷,,男
Caroline Knutsen,1983-11-21T00:00:00Z,挪威,1.73,女
Coro,1983-01-05T00:00:00Z,西班牙,173,男
Ralf Minge,1960-10-08T00:00:00Z,德國,,男
Ralf Minge,1960-10-08T00:00:00Z,東德,,男
卡鲁姆·达文波特,1983-01-01T00:00:00Z,英国,193,男
亚历杭德罗·多明格斯,1961-02-09T00:00:00Z,墨西哥,175,男
亚历杭德罗·多明格斯,1961-11-09T00:00:00Z,墨西哥,175,男
安妮卡·斯文松,1983-03-03T00:00:00Z,瑞典,1.66,女
罗尼·沃尔沃克,1977-09-10T00:00:00Z,英国,178,男
穆罕默德·巴日达雷维奇,1960-09-28T00:00:00Z,波斯尼亚和黑塞哥维那,178,男
穆罕默德·巴日达雷维奇,1960-09-28T00:00:00Z,南斯拉夫社会主义联邦共和国,178,男
Stanko Bubalo,1973-04-26T00:00:00Z,克羅地亞,,男
喬奇‧佩夫,1979-03-11T00:00:00Z,保加利亚,181,男
米奎爾・龐塞,1989-04-12T00:00:00Z,墨西哥,175,男
乌戈·罗德里格斯,1959-03-14T00:00:00Z,墨西哥,,男
奧托·雷哈格爾,1938-08-09T00:00:00Z,德國,177,男
Diego Dorta,1971-12-31T00:00:00Z,烏拉圭,180,男
Kamil Zayatte,1985-03-07T00:00:00Z,几内亚,187,男
安德烈·艾澤曼,1967-10-28T00:00:00Z,德國,,男
何塞·阿尼哥,1961-04-15T00:00:00Z,法國,,男
Omar Jawo,1981-11-08T00:00:00Z,岡比亞,188,男
Norair Aslanyan,1991-03-25T00:00:00Z,亞美尼亞,179,男
Norair Aslanyan,1991-03-25T00:00:00Z,荷兰王国,179,男
Kento Kuri,1990-10-27T00:00:00Z,日本,,男
安德烈,1990-09-27T00:00:00Z,巴西,182,男
André Fomitschow,1990-09-07T00:00:00Z,德國,180,男
Julio Gutiérrez,1979-09-14T00:00:00Z,智利,172,男
Javier Dorado,1977-02-17T00:00:00Z,西班牙,180,男
马拉马·瓦伊鲁阿,1980-05-12T00:00:00Z,法國,168,男
理查德·苏库塔-帕苏,1990-06-24T00:00:00Z,德國,190,男
尤金·加莱科维奇,1981-06-12T00:00:00Z,澳大利亚,188,男
Pablo Vázquez,1984-01-01T00:00:00Z,阿根廷,,男
Willie Cunningham,1930-02-20T00:00:00Z,英国,,男
Viorel Năstase,1953-10-07T00:00:00Z,羅馬尼亞,179,男
Yssouf Koné,1982-02-19T00:00:00Z,科特迪瓦,184,男
费伦茨·普拉特科,1898-12-02T00:00:00Z,匈牙利,,男
André Geraldes,1991-05-02T00:00:00Z,葡萄牙,181,男
佐治·施拉高夫,1958-04-11T00:00:00Z,保加利亚,,男
佐治·施拉高夫,1958-09-11T00:00:00Z,保加利亚,,男
Luiz Marcelo Morais dos Reis,1990-04-10T00:00:00Z,巴西,169,男
Gérard Gili,1952-08-07T00:00:00Z,法國,,男
Jean Löring,1934-08-16T00:00:00Z,德國,,男
Milan Đuričić,1945-08-03T00:00:00Z,克羅地亞,,男
Milan Đuričić,1945-08-03T00:00:00Z,南斯拉夫社会主义联邦共和国,,男
Tony Heurtebis,1975-01-15T00:00:00Z,法國,181,男
Tony Heurtebis,1975-07-15T00:00:00Z,法國,181,男
Emma Fernon,1987-03-12T00:00:00Z,英国,1.65,女
Rhys Murphy,1990-11-06T00:00:00Z,英国,182,男
Jaroslav Poláček,1905-04-05T00:00:00Z,捷克斯洛伐克,,男
杰夫·霍斯菲尔德,1973-11-01T00:00:00Z,英国,,男
德西蕾·舒曼,1990-02-06T00:00:00Z,德國,1.77,女
神户清雄,1961-08-02T00:00:00Z,日本,,男
马尔钦·巴什琴斯基,1977-06-07T00:00:00Z,波蘭,182,男
Miltiades Manno,1879-03-03T00:00:00Z,匈牙利,,男
Rowin van Zaanen,1984-09-18T00:00:00Z,荷兰王国,,男
魯費迪,1976-11-20T00:00:00Z,西班牙,178,男
Klaus Thomforde,1962-12-01T00:00:00Z,德國,,男
Michael Lamey,1979-11-29T00:00:00Z,奈及利亞,186,男
Michael Lamey,1979-11-29T00:00:00Z,荷兰王国,186,男
Gino Gardassanich,1922-11-26T00:00:00Z,美國,180,男
Gino Gardassanich,1922-11-26T00:00:00Z,意大利,180,男
Gino Gardassanich,1922-11-26T00:00:00Z,意大利王國,180,男
Gino Gardassanich,1922-11-26T00:00:00Z,阜姆自由邦,180,男
达伦·坎贝尔,1973-09-12T00:00:00Z,英国,183,男
雲艾爾里,1962-12-08T00:00:00Z,荷兰王国,,男
萨尔瓦托雷·巴尼,1956-09-25T00:00:00Z,意大利,176,男
马林·德拉格内亚,1956-01-01T00:00:00Z,羅馬尼亞,182,男
Francis Piasecki,1951-07-28T00:00:00Z,法國,176,男
罗兰·安德松,1950-03-28T00:00:00Z,瑞典,,男
Kim Sung-kil,1983-07-08T00:00:00Z,大韩民国,,男
田中誠,1975-08-08T00:00:00Z,日本,178,男
马尔科·雷默,1972-04-29T00:00:00Z,德國,1.88,男
Juan Marrero Pérez,1905-12-08T00:00:00Z,西班牙,,男
歷卡斯·贊臣,1974-08-17T00:00:00Z,丹麥王國,179,男
Torben Hoffmann,1974-10-27T00:00:00Z,德國,,男
法蘭克·馬歇爾,1946-09-13T00:00:00Z,美國,,男
Bojan Brnović,1979-02-10T00:00:00Z,蒙特內哥羅,,男
Bojan Brnović,1979-02-10T00:00:00Z,塞尔维亚与蒙特内哥罗,,男
加塔奴·貝拉迪,1988-08-21T00:00:00Z,瑞士,179,男
John Lewis,1855-03-30T00:00:00Z,大不列颠及爱尔兰联合王国,,男
Aleh Patotski,1991-06-24T00:00:00Z,白俄羅斯,168,男
坎波斯,1988-05-10T00:00:00Z,玻利維亞,174,男
Sebastián Gualco,1912-04-26T00:00:00Z,阿根廷,175,男
托傑,1975-07-23T00:00:00Z,克羅地亞,179,男
达尼·埃尔南德斯,1985-10-21T00:00:00Z,委內瑞拉,197,男
Lee Rochester Sørensen,1994-04-30T00:00:00Z,丹麥王國,178,男
Élton Arábia,1986-04-07T00:00:00Z,巴西,153,男
易卜拉希马·法耶,1979-10-22T00:00:00Z,塞内加尔,183,男
罗伯托·迪纳米特,1954-04-13T00:00:00Z,巴西,186,男
Nóra Horváth,1986-08-20T00:00:00Z,匈牙利,,女
瑞恩·格里菲斯,1981-08-21T00:00:00Z,澳大利亚,170,男
Árpád Milinte,1976-05-04T00:00:00Z,匈牙利,,男
弗兰克·米尔,1958-07-23T00:00:00Z,德國,176,男
Rafael Baca,1989-09-11T00:00:00Z,墨西哥,,男
Kang Ryong-woon,1942-04-25T00:00:00Z,朝鮮民主主義人民共和國,,男
Angelo Orazi,1951-09-12T00:00:00Z,意大利,,男
哈馬迪·艾馬德,1989-10-18T00:00:00Z,伊拉克,,男
Jeremías Caggiano,1983-03-15T00:00:00Z,阿根廷,178,男
Walter Cubilla,1989-03-05T00:00:00Z,阿根廷,,男
Gonzalo Zárate,1984-08-06T00:00:00Z,阿根廷,184,男
保羅·布拉切韋爾,1962-07-19T00:00:00Z,英国,173,男
Rick Kruys,1985-05-09T00:00:00Z,荷兰王国,177,男
Villyan Bijev,1993-01-03T00:00:00Z,美國,183,男
Rafael Burgos,1988-06-03T00:00:00Z,薩爾瓦多,173,男
Vitali Teleš,1983-10-17T00:00:00Z,愛沙尼亞,,男
Kamil Ahmet Çörekçi,1992-02-01T00:00:00Z,土耳其,173,男
Kamil Ahmet Çörekçi,1992-02-01T00:00:00Z,北賽普勒斯土耳其共和國,173,男
João da Rocha Ribeiro,1987-08-13T00:00:00Z,葡萄牙,176,男
Torric Jebrin,1991-01-14T00:00:00Z,迦納,170,男
米夏埃尔·斯基贝,1965-08-04T00:00:00Z,德國,180,男
Hakan Özmert,1985-06-03T00:00:00Z,土耳其,183,男
Hakan Özmert,1985-06-03T00:00:00Z,法國,183,男
Danilo Petrolli Bueno,1983-12-07T00:00:00Z,巴西,,男
Danilo Petrolli Bueno,1983-12-27T00:00:00Z,巴西,,男
埃丁·維斯卡,1990-02-17T00:00:00Z,波斯尼亚和黑塞哥维那,172,男
Jerry Akaminko,1988-05-02T00:00:00Z,迦納,185,男
Murat Yıldırım,1987-05-18T00:00:00Z,土耳其,171,男
Aydın Toscalı,1980-08-14T00:00:00Z,土耳其,,男
Nduka Ozokwo,1988-12-25T00:00:00Z,奈及利亞,180,男
Sinan Özkan,1986-03-22T00:00:00Z,土耳其,,男
Sinan Özkan,1988-03-22T00:00:00Z,土耳其,,男
Sinan Özkan,1986-03-22T00:00:00Z,法國,,男
Sinan Özkan,1988-03-22T00:00:00Z,法國,,男
龙尼·赫尔斯特伦,1949-02-21T00:00:00Z,瑞典,192,男
Mert Erdoğan,1989-03-01T00:00:00Z,土耳其,,男
庫約維奇,1988-06-22T00:00:00Z,瑞典,194,男
庫約維奇,1988-06-22T00:00:00Z,蒙特內哥羅,194,男
Sercan Kaya,1988-03-15T00:00:00Z,土耳其,174,男
Sergio Bueno,1962-07-04T00:00:00Z,墨西哥,,男
Peter Suswam,1991-09-05T00:00:00Z,奈及利亞,185,男
尼诺斯拉夫·米连科维奇,1977-12-31T00:00:00Z,波斯尼亚和黑塞哥维那,188,男
阿特约姆·菲利波斯扬,1988-01-06T00:00:00Z,乌兹别克斯坦,188,男
Anja Hümme,1967-11-24T00:00:00Z,德國,,女
阿歷士·辛度,1991-01-26T00:00:00Z,巴西,180,男
Anja Hegenauer,1992-12-09T00:00:00Z,德國,1.69,女
Vjekoslav Tomić,1983-07-19T00:00:00Z,克羅地亞,190,男
Anja Milenkovič,1982-06-23T00:00:00Z,斯洛文尼亞,172,女
Kevin Schindler,1988-05-21T00:00:00Z,德國,191,男
Anja Selensky,1993-02-05T00:00:00Z,德國,1.53,女
洛兰特·汝拉,1923-02-06T00:00:00Z,匈牙利,185,男
Hans Eberle,1925-09-28T00:00:00Z,德國,,男
Víctor Rubén López,1978-12-19T00:00:00Z,阿根廷,181,男
卢克·弗里曼,1992-03-22T00:00:00Z,英国,,男
Colbert Marlot,1963-03-04T00:00:00Z,法國,170,男
Branislav Krunić,1979-01-28T00:00:00Z,波斯尼亚和黑塞哥维那,187,男
布拉德利·卡内尔,1977-01-21T00:00:00Z,南非,174,男
曼努埃爾·波傑蒂,1983-02-14T00:00:00Z,圣马力诺,,男
陳肇麒,1985-07-14T00:00:00Z,香港,187,男
费鲁乔·诺沃,1897-03-22T00:00:00Z,意大利,,男
费鲁乔·诺沃,1897-03-22T00:00:00Z,意大利王國,,男
安德雷斯·拉维利,1959-08-13T00:00:00Z,瑞典,,男
Mauro Néstor Gerk,1977-05-09T00:00:00Z,阿根廷,180,男
沃尔夫冈·加耶,1943-01-09T00:00:00Z,德國,,男
Aaron Doran,1991-05-13T00:00:00Z,愛爾蘭共和國,170,男
阿隆·莫伊,1990-09-15T00:00:00Z,澳大利亚,174,男
洛塔尔·豪泽,1955-10-22T00:00:00Z,德國,182,男
Bülent Ertuğrul,1978-08-17T00:00:00Z,土耳其,,男
Bülent Ertuğrul,1978-09-17T00:00:00Z,土耳其,,男
克里斯蒂娜·科隆博·尼尔森,1982-04-30T00:00:00Z,挪威,1.83,女
安迪·马绍尔,1975-04-14T00:00:00Z,英国,188,男
羅爾·布勞韋斯,1981-11-28T00:00:00Z,荷兰王国,190,男
安杰洛·科隆博,1961-02-24T00:00:00Z,意大利,177,男
法內魯德,1980-06-04T00:00:00Z,瑞典,180,男
马克·赖特,1963-08-01T00:00:00Z,英国,182,男
Andy Melville,1968-11-29T00:00:00Z,英国,,男
兰普罗斯·乔托斯,1979-12-07T00:00:00Z,希腊,177,男
安迪·納亞爾,1993-03-16T00:00:00Z,洪都拉斯,171,男
Erika Szuh,1990-02-21T00:00:00Z,匈牙利,1.68,女
Andy Nelson,1935-07-05T00:00:00Z,英国,,男
Oscar Wirth,1955-11-05T00:00:00Z,智利,184,男
Julie Rydahl Bukh,1982-01-09T00:00:00Z,丹麥王國,1.74,女
Anton Pichler,1955-10-04T00:00:00Z,奧地利,185,男
Alexandra Szarvas,1992-09-07T00:00:00Z,匈牙利,1.76,女
Alexandra Szarvas,1992-09-10T00:00:00Z,匈牙利,1.76,女
安迪·波羅,1994-09-29T00:00:00Z,秘鲁,175,男
玛伦·姆耶尔德,1989-11-06T00:00:00Z,挪威,165,女
Emelie Ölander,1989-06-23T00:00:00Z,瑞典,1.66,女
Mohamed Amine Zidane,1983-10-05T00:00:00Z,阿爾及利亞,185,男
莉娜·尼尔松,1987-06-17T00:00:00Z,瑞典,170,女
Patricio Toledo,1962-07-14T00:00:00Z,智利,184,男
Andy Robustelli,1925-12-06T00:00:00Z,美國,73,男
Ezio Borgo,1907-11-20T00:00:00Z,意大利,,男
添·科華斯,1967-02-03T00:00:00Z,英国,188,男
Lianne de Vries,1990-06-28T00:00:00Z,荷兰王国,1.56,女
Pierre Esser,1970-12-04T00:00:00Z,土耳其,,男
Pierre Esser,1970-12-04T00:00:00Z,德國,,男
Edwin Picon-Ackong,1940-11-04T00:00:00Z,毛里求斯,,男
Claudia van den Heiligenberg,1985-03-25T00:00:00Z,荷兰王国,1.7,女
Emanuele Belardi,1977-10-09T00:00:00Z,意大利,187,男
安迪·羅克斯伯,1943-08-05T00:00:00Z,英国,,男
Angela Christ,1989-03-06T00:00:00Z,荷兰王国,167,女
Andy Scharmin,1967-11-29T00:00:00Z,荷兰王国,,男
拉德克·西尔,1981-03-20T00:00:00Z,捷克,180,男
Everaldo Begines,1971-07-12T00:00:00Z,墨西哥,,男
维达尔·里瑟斯,1972-04-21T00:00:00Z,挪威,188,男
喬治·赫蘇斯,1954-07-24T00:00:00Z,葡萄牙,,男
Saša Ihringová,1975-01-29T00:00:00Z,英国,,女
愛德華·孫,1964-08-18T00:00:00Z,蘇聯,176,男
Rodrigo Fabri,1976-01-15T00:00:00Z,巴西,179,男
Jorge Olaechea,1956-08-27T00:00:00Z,秘鲁,179,男
Jeremiah Baisako,1980-07-13T00:00:00Z,纳米比亚,,男
維列頓,1979-08-26T00:00:00Z,巴西,186,男
基奧古,1982-09-03T00:00:00Z,羅馬尼亞,175,男
Jérémy Sapina,1985-02-01T00:00:00Z,法國,,男
Melinda Szvorda,1980-08-05T00:00:00Z,匈牙利,1.78,女
Giorgos Valerianos,1992-02-13T00:00:00Z,希腊,,男
加內,1973-08-10T00:00:00Z,羅馬尼亞,179,男
Andy Smillie,1941-03-15T00:00:00Z,英国,,男
安迪·冼頓,1966-03-19T00:00:00Z,英国,173,男
Rolando Irusta,1938-03-27T00:00:00Z,阿根廷,,男
拉蒂夫,1986-09-11T00:00:00Z,巴林,182,男
Lilla Sipos,1992-07-14T00:00:00Z,匈牙利,180,女
佩德羅·胡安·貝尼特斯·多明戈斯,1981-03-23T00:00:00Z,巴拉圭,187,男
Robert Braber,1982-11-09T00:00:00Z,荷兰王国,193,男
Axel Lawarée,1973-10-09T00:00:00Z,比利時,178,男
José Antonio García Fernández,1992-01-17T00:00:00Z,墨西哥,172,男
Franck Songo'o,1987-05-14T00:00:00Z,法國,178,男
Franck Songo'o,1987-05-14T00:00:00Z,喀麦隆,178,男
Antonio Permunian,1930-08-15T00:00:00Z,瑞士,,男
Antonio Permunian,1930-08-16T00:00:00Z,瑞士,,男
Ken McNaught,1955-01-11T00:00:00Z,英国,1.8,男
安迪·唐辛,1963-07-23T00:00:00Z,愛爾蘭共和國,180,男
Andy Welsh,1983-01-24T00:00:00Z,英国,,男
史堤芬·曉士,1976-09-18T00:00:00Z,英国,183,男
Dejan Stojanović,1993-07-19T00:00:00Z,奧地利,196,男
Dejan Stojanović,1993-07-19T00:00:00Z,北马其顿,196,男
穆罕默德·诺斯拉蒂,1982-01-10T00:00:00Z,伊朗,180,男
穆罕默德·诺斯拉蒂,1982-01-11T00:00:00Z,伊朗,180,男
安迪·威爾金森,1984-08-06T00:00:00Z,英国,180,男
安迪·威爾金森,1984-08-08T00:00:00Z,英国,180,男
理查德·温德比希勒,1991-04-02T00:00:00Z,奧地利,181,男
塞爾吉奧·巴斯克斯,1965-11-23T00:00:00Z,阿根廷,184,男
凱文·麥克唐納,1988-11-04T00:00:00Z,英国,192,男
Joop van Nellen,1910-03-15T00:00:00Z,荷兰王国,,男
Andy Williams,1977-10-08T00:00:00Z,英国,,男
克里斯多福·奧亨,1970-10-14T00:00:00Z,奈及利亞,,男
Steven Beitashour,1987-02-01T00:00:00Z,美國,178,男
Steven Beitashour,1987-02-01T00:00:00Z,伊朗,178,男
Søren Skov,1954-02-21T00:00:00Z,丹麥王國,,男
Leon de Kogel,1991-11-13T00:00:00Z,荷兰王国,194,男
安东宁·普奇,1907-05-16T00:00:00Z,捷克斯洛伐克,,男
克里斯托弗·达布罗夫斯基,1978-07-01T00:00:00Z,波蘭,195,男
克里斯托弗·达布罗夫斯基,1978-08-01T00:00:00Z,波蘭,195,男
克里斯托弗·达布罗夫斯基,1978-07-01T00:00:00Z,德國,195,男
克里斯托弗·达布罗夫斯基,1978-08-01T00:00:00Z,德國,195,男
阿曼德·达尔库,1983-06-16T00:00:00Z,阿爾巴尼亞,187,男
阿曼德·达尔库,1984-10-16T00:00:00Z,阿爾巴尼亞,187,男
马克-安德烈·克鲁斯卡,1987-06-29T00:00:00Z,德國,178,男
比爾·尼爾遜,1988-02-07T00:00:00Z,丹麥王國,181,男
蓋勒·塔爾曼,1986-01-18T00:00:00Z,意大利,169,女
蓋勒·塔爾曼,1986-01-18T00:00:00Z,瑞士,169,女
薩米爾·烏吉卡尼,1988-07-05T00:00:00Z,比利時,186,男
薩米爾·烏吉卡尼,1988-07-05T00:00:00Z,阿爾巴尼亞,186,男
薩米爾·烏吉卡尼,1988-07-05T00:00:00Z,科索沃,186,男
薩米爾·烏吉卡尼,1988-07-05T00:00:00Z,南斯拉夫社会主义联邦共和国,186,男
Thomas Bröker,1985-01-22T00:00:00Z,德國,186,男
穆罕默德·沙勒胡卜,1980-12-08T00:00:00Z,沙特阿拉伯,163,男
萨阿德·哈尔西,1984-02-03T00:00:00Z,沙特阿拉伯,178,男
John Gidman,1954-01-10T00:00:00Z,英国,,男
希迪馬治,1986-12-12T00:00:00Z,芬蘭,176,男
Mike Zaher,1985-09-24T00:00:00Z,美國,,男
Matteo Gentili,1989-08-21T00:00:00Z,意大利,188,男
Yves Eigenrauch,1971-04-24T00:00:00Z,德國,,男
娜迪亞·納迪姆,1988-01-02T00:00:00Z,阿富汗,175,女
娜迪亞·納迪姆,1988-01-02T00:00:00Z,丹麥王國,175,女
Babajide Collins Babatunde,1988-12-02T00:00:00Z,奈及利亞,174,男
菲利普·赫瓦根,1983-04-13T00:00:00Z,德國,,男
卡卡,1982-04-22T00:00:00Z,意大利,186,男
卡卡,1982-04-22T00:00:00Z,巴西,186,男
José Rafael Meza,1920-07-06T00:00:00Z,哥斯达黎加,,男
莫斯特羅姆,1983-02-25T00:00:00Z,瑞典,178,男
Georges Aeby,1913-09-21T00:00:00Z,瑞士,,男
马利克·玛斯,1981-08-10T00:00:00Z,沙特阿拉伯,165,男
列治科夫,1967-07-09T00:00:00Z,保加利亚,178,男
Viktor Brovchenko,1976-10-11T00:00:00Z,烏克蘭,,男
Dominik Mašek,1995-07-10T00:00:00Z,捷克,170,男
马琳·安德松,1973-05-04T00:00:00Z,瑞典,171,女
蒂娜·努德隆德,1977-03-19T00:00:00Z,瑞典,167,女
Pierre Vermeulen,1956-03-16T00:00:00Z,荷兰王国,182,男
杉本雅央,1967-06-26T00:00:00Z,日本,167,男
杉本雅央,1967-06-27T00:00:00Z,日本,167,男
Igor Mitreski,1979-02-19T00:00:00Z,北马其顿,180,男
米哈伊洛夫,1963-02-12T00:00:00Z,保加利亚,186,男
卡迪苏克·塞纳芒,1973-08-11T00:00:00Z,泰國,171,男
朗·史賓格,1935-07-22T00:00:00Z,英国,,男
本德·德雷赫,1966-11-02T00:00:00Z,德國,187,男
玛莉卡·多曼斯基－呂佛爾絲,1960-05-17T00:00:00Z,瑞典,,女
Ranulfo Cortés,1934-07-09T00:00:00Z,墨西哥,,男
Gyula Hegedűs,1980-02-25T00:00:00Z,匈牙利,,男
Bernd Meier,1972-02-11T00:00:00Z,德國,,男
José Francisco Cevallos,1995-01-18T00:00:00Z,厄瓜多尔,186,男
Michael Madsen,1974-01-24T00:00:00Z,丹麥王國,190,男
Jules Sbroglia,1929-07-10T00:00:00Z,法國,,男
托米斯拉夫·伊夫科维奇,1960-08-11T00:00:00Z,克羅地亞,,男
托米斯拉夫·伊夫科维奇,1960-08-11T00:00:00Z,南斯拉夫社会主义联邦共和国,,男
Cayfano Latupeirissa,1991-04-28T00:00:00Z,荷兰王国,172,男
巴德爾·阿穆塔瓦,1985-01-10T00:00:00Z,科威特,175,男
西蒙尼·德爾內羅,1981-08-04T00:00:00Z,意大利,183,男
Enrico Catuzzi,1946-09-23T00:00:00Z,意大利,,男
桑·路易斯·摩拉,1973-07-12T00:00:00Z,西班牙,184,男
安东宁·金斯基,1975-05-31T00:00:00Z,捷克,187,男
马洛桑·亚诺什,1965-05-13T00:00:00Z,匈牙利,,男
埃尔佐·科尔霍,1961-01-22T00:00:00Z,巴西,177,男
佛朗哥·塞尔瓦吉,1953-05-15T00:00:00Z,意大利,171,男
阿提洛·克萊馬奇,1923-03-08T00:00:00Z,智利,,男
Igor Kozioł,1976-01-02T00:00:00Z,波蘭,,男
安内莉·安德伦,1968-06-21T00:00:00Z,瑞典,,女
珍·拉德洛,1979-01-07T00:00:00Z,英国,1.73,女
尼可拉斯,1913-06-09T00:00:00Z,法國,1.76,男
費度魯殊,1940-02-27T00:00:00Z,德國,,男
拉拉·迪肯曼,1985-11-27T00:00:00Z,瑞士,165,女
艾玛·伯恩,1979-06-14T00:00:00Z,愛爾蘭共和國,183,女
馬沙美素·昌盖,1978-08-08T00:00:00Z,多哥,183,男
西里爾·杜莫羅,1971-07-22T00:00:00Z,法國,181,男
西里爾·杜莫羅,1971-07-22T00:00:00Z,科特迪瓦,181,男
Herbert Neumann,1953-11-14T00:00:00Z,德國,,男
伊薩姆·傑馬,1984-01-28T00:00:00Z,突尼西亞,195,男
Daniel Scheinhardt,1970-10-25T00:00:00Z,德國,,男
Khaled Aziz,1981-07-14T00:00:00Z,沙特阿拉伯,172,男
Giovanny Espinoza,1977-04-12T00:00:00Z,厄瓜多尔,188,男
沙特·卡里里,1980-07-03T00:00:00Z,沙特阿拉伯,184,男
沙特·卡里里,1980-07-08T00:00:00Z,沙特阿拉伯,184,男
João Ricardo,1970-01-07T00:00:00Z,安哥拉,180,男
